"","P02004.LIF14","P02005.LIF16","P02010.LIF20","P02011.LIF22"
"G730003C15Rik",0.91715071126003,1.87848781751043,0,1.28505166771696
"Mpp4",26.5973706265409,3.75697563502086,15.9626058993294,16.7056716803204
"Als2",1883.8275609281,1562.90186416868,1692.03622532892,2297.67238187792
"Cdk15",17.4258635139406,10.3316829963074,12.4153601439229,14.1355683448865
"Gm29016",1.83430142252006,0.939243908755215,0.886811438851636,1.28505166771696
"Fzd7",2309.38549095275,3813.33026954617,3483.39533180922,1259.35063436262
"Gm26813",68.7863033445022,70.4432931566411,173.815042014921,25.7010333543391
"Gm973",40.3546312954413,41.3267319852295,24.8307202878458,16.7056716803204
"Sumo1",3232.03910648034,3472.38473066803,3130.44437914627,2931.20285406237
"Gm29596",1.83430142252006,2.81773172626564,0,0
"Nop58",12134.8210606815,13289.3620649775,13627.6313808331,15065.9457523136
"Bmpr2",1761.84651633052,966.481982109116,1143.98675611861,1479.09446954222
"Fam117b",732.803418296764,564.485589161884,542.728600577201,790.306775645927
"Ica1l",105.472331794903,66.6863175216203,65.624046475021,61.6824800504138
"Wdr12",1962.70252209646,2911.65611714117,2210.82091705713,1283.76661604924
"Carf",444.818094961114,312.768221615487,415.027753382565,413.78663700486
"Nbeal1",1745.33780352784,1328.09088697987,1999.75979461044,2522.55642372838
"Cyp20a1",952.002438287911,739.184956190354,767.091894606665,1413.55683448865
"Abi2",2014.98011263828,1880.36630532794,1700.90433971744,1543.34705292806
"Raph1",1949.86241213882,1656.8262550442,1780.71736921408,1783.65171479113
"Gm11578",7.33720569008024,13.149414722573,6.20768007196145,0
"Eif4a-ps4",54276.9790923686,79354.8393629106,51154.8310387178,23679.6470810203
"Cd28",29.3488227603209,22.5418538101252,27.4911546044007,14.1355683448865
"2310016D23Rik",334.760009609911,694.101248570104,362.705878490319,232.594351856769
"Ctla4",4.58575355630015,0,0,0
