"","gene1","gene2","correlation","pvalue"
"3289","Stip1","Lass2",-0.228874642638974,0.00805236850293346
"4332","Stip1","Galk2",-0.228879360376633,0.00805103113972017
"5068","Stip1","Slc7a3",-0.228941063567782,0.00803355788349394
"18529","Stip1","Gm5148",-0.228973684940029,0.00802433365492512
"17299","Stip1","Gm10046",-0.229061549363474,0.00799953515665758
"20638","Stip1","Derl1",-0.229131465168666,0.00797985089134307
"5757","Stip1","Rpl11",-0.229411060311272,0.00790156088201659
"3908","Stip1","Hist1h4j",-0.229775881141154,0.00780042960708307
"13092","Stip1","Gipc1",-0.229801989883736,0.00779323620301352
"4042","Stip1","Eno3",-0.230021689572386,0.0077329375342954
"13229","Stip1","Grtp1",-0.23007117236934,0.00771941366783141
"3533","Stip1","Dcaf6",-0.230459765860289,0.00761393562032768
"10544","Stip1","Zfp420",-0.230498681780719,0.00760344313919428
"13360","Stip1","Pxmp2",-0.230540405059926,0.00759220797443381
"22703","Stip1","Rab3ip",-0.230549140635137,0.00758985753882448
"5431","Stip1","Sh3gl3",-0.230587038112003,0.00757966812765301
"2169","Stip1","Dhrs7",-0.230624585970862,0.00756958467449788
"15508","Stip1","Atg4d",-0.230705698792532,0.00754784244816685
"20944","Stip1","H2afz",-0.230880253989348,0.00750124068972256
"22726","Stip1","Rpl17",-0.230939270941094,0.00748554246859165
"5259","Stip1","N4bp3",-0.230942304034435,0.00748473646792788
"21982","Stip1","Vsig10",-0.230976205873103,0.00747573277893329
"8142","Stip1","4933427G17Rik",-0.231031445452035,0.00746108275457064
"5330","Stip1","6330439K17Rik",-0.23114092561237,0.00743212283450919
"20020","Stip1","Pabpn1",-0.231185264292758,0.00742042265615902
"4964","Stip1","Amotl2",-0.231271353477281,0.00739775189965549
"9356","Stip1","Hspb2",-0.231376384648538,0.00737017613669144
"6707","Stip1","Tmcc3",-0.231440989088441,0.00735325965684155
"8601","Stip1","Trappc2l",-0.231471814630546,0.00734520022121697
"10007","Stip1","Frk",-0.231922767586374,0.0072281894391678
"21760","Stip1","Wdr72",-0.231935341626372,0.00722495062891933
"15113","Stip1","Zfp352",-0.232063646666105,0.00719197544889282
"1880","Stip1","Dapp1",-0.232070456768471,0.00719022894859104
"14343","Stip1","Bhlhe23",-0.232124698964291,0.00717633157187762
"11368","Stip1","Olfr1022",-0.232304495003039,0.0071304363525371
"22261","Stip1","Cltc",-0.232572231528741,0.00706257588006164
"9750","Stip1","Gm14431|Gm8898",-0.232590782655739,0.00705789521807977
"11226","Stip1","Hsbp1l1",-0.232615120702509,0.00705175862557914
"13576","Stip1","Necap2",-0.232858537620104,0.00699064356508522
"17733","Stip1","Treh",-0.232917188972921,0.00697598836291477
"12014","Stip1","Idh3b",-0.232929647802985,0.0069728787921229
"17279","Stip1","Fam100a",-0.23311108817067,0.006927732758252
"13981","Stip1","1700024P16Rik",-0.233182628061495,0.00691000364993589
"19157","Stip1","Cmtm7",-0.23322707816374,0.00689900827202019
"14878","Stip1","Ndufs7",-0.23331486823398,0.00687733775904434
"3810","Stip1","Rac1",-0.233399077556053,0.00685660795842819
"21958","Stip1","Iqsec3",-0.233452289060533,0.00684353751734029
"2114","Stip1","Wdr65",-0.233645008438673,0.00679638451118479
"21098","Stip1","Armc10",-0.233656956464075,0.00679347068931758
"15931","Stip1","Naa38",-0.233713207764512,0.00677976732213941
"13910","Stip1","Kdelc2",-0.233786764990465,0.00676188511346148
"171","Stip1","Cnnm4",-0.234234383602634,0.00665396684310707
"8557","Stip1","Nme3",-0.234348590353581,0.00662667851775322
"19945","Stip1","Sept1",-0.234369644242026,0.00662165881726262
"22005","Stip1","Mll2",-0.234401634717542,0.00661403806748476
"19507","Stip1","Fam129a",-0.234513580822696,0.0065874316722163
"9453","Stip1","Pik3c2a",-0.234891670652885,0.00649827239373558
"15182","Stip1","Dusp4",-0.23490410624279,0.00649535820793262
"12861","Stip1","Mlc1",-0.234964595973592,0.00648119946679932
"561","Stip1","Fcrla",-0.23496887495916,0.00648019893112763
"4187","Stip1","Ntan1",-0.235062037175558,0.00645844925461772
"17223","Stip1","Rwdd4a",-0.23519652305283,0.00642716663511872
"10310","Stip1","Suv420h2",-0.235228756449565,0.00641968890724143
"20190","Stip1","Uqcr10",-0.235429431338202,0.00637330873723731
"3249","Stip1","0610010F05Rik",-0.235616448834256,0.00633035364044714
"17444","Stip1","Msx1",-0.235626878159262,0.00632796578169332
"16025","Stip1","Cald1",-0.235782088885671,0.00629252389814782
"6499","Stip1","Inpp5f",-0.235818853645015,0.00628415469651781
"12592","Stip1","Mtx2",-0.235824726868163,0.00628281862239216
"14926","Stip1","Gm14327",-0.236341215677082,0.00616630863561064
"1368","Stip1","Ikbip",-0.236414455524937,0.00614994377062106
"18508","Stip1","Yaf2",-0.236456933392658,0.00614047015036035
"11015","Stip1","5730559C18Rik",-0.236634707799127,0.00610096283973814
"3023","Stip1","Elac1",-0.2366394296477,0.00609991658223724
"13261","Stip1","4933431E20Rik",-0.236702144537274,0.00608603548859792
"2551","Stip1","Pmel",-0.23671797296924,0.00608253652684412
"4900","Stip1","6430527G18Rik",-0.236721958636733,0.00608165575549531
"1603","Stip1","Elf3",-0.236771016718611,0.00607082396926768
"8750","Stip1","Igf2",-0.236981461718846,0.00602455337195581
"1389","Stip1","Limk2",-0.237087769843082,0.00600129898665213
"5844","Stip1","Myo1d",-0.237139533968088,0.00599000480190177
"14731","Stip1","Pam",-0.237219266781019,0.00597264528736946
"19348","Stip1","Anxa3",-0.237382006320296,0.00593735246157948
"17500","Stip1","Gstm2",-0.237643039577443,0.00588113084095474
"1267","Stip1","Rdh7",-0.238028956528581,0.00579888052005129
"2883","Stip1","Rps29",-0.238030537708717,0.00579854564329124
"20605","Stip1","Tax1bp3",-0.238119348070315,0.00577976422186477
"5879","Stip1","Tmem37",-0.238251672618809,0.00575188108418894
"18299","Stip1","Slc5a11",-0.238321770457316,0.00573715885754677
"15066","Stip1","D6Mm5e",-0.238398088119716,0.00572116852007451
"14651","Stip1","Eny2",-0.238438376837723,0.00571274312328335
"18233","Stip1","Rassf1",-0.238504893225122,0.0056988570573101
"16594","Stip1","B3gnt1",-0.238810128649842,0.00563552074767594
"6481","Stip1","Jund",-0.23881480052011,0.00563455623195711
"11077","Stip1","Rab2a",-0.238886810678031,0.00561970821902795
"6534","Stip1","Defb48",-0.239346735880637,0.00552569508900362
"959","Stip1","Mllt4",-0.239391077455463,0.00551670582079449
"20913","Stip1","Naip5",-0.239399198775335,0.00551506081803147
"20926","Stip1","Gm41",-0.239553910491246,0.00548380685721893
"3487","Stip1","Neat1",-0.239585795207142,0.00547738536651438
"1273","Stip1","Pigy",-0.23962959223282,0.00546857570788171
"4591","Stip1","Slc43a2",-0.23978950494888,0.00543651693057632
"9763","Stip1","Peli2",-0.239885189499372,0.00541741470111906
"17053","Stip1","Ppp1r3b",-0.239923698752919,0.0054097437277168
"11295","Stip1","Naip1",-0.240091770507284,0.0053763774963948
"18753","Stip1","D17H6S53E",-0.240123123590524,0.00537017353359825
"4573","Stip1","Bsg",-0.240194058534437,0.00535616092239061
"11434","Stip1","Pramel7",-0.240311651779467,0.00533300323686563
"20621","Stip1","Tmem79",-0.240495377728916,0.0052970008936947
"1715","Stip1","Smagp",-0.240601134186026,0.00527637574545417
"14072","Stip1","1810013L24Rik",-0.24079509757232,0.00523873432367034
"1858","Stip1","Pik3cb",-0.240804738717979,0.0052368695904336
"10947","Stip1","Epn1",-0.240921070268591,0.00521441611079425
"11571","Stip1","Capns1",-0.240966873887017,0.00520559904250169
"20075","Stip1","Tmed3",-0.241291255215734,0.00514353666846401
"12177","Stip1","Cox7b",-0.241414126942591,0.00512020134454604
"916","Stip1","Mtf1",-0.241675684313381,0.00507084207658889
"1243","Stip1","Slc44a1",-0.24186959408845,0.0050345236948777
"11863","Stip1","Snrpf",-0.241932650343172,0.00502276374482231
"8986","Stip1","Gtpbp2",-0.241958633333827,0.0050179250806773
"16509","Stip1","Isx",-0.242331782222145,0.00494889374558226
"13762","Stip1","Atp5f1",-0.242370847343499,0.0049417161443455
"305","Stip1","Whsc1",-0.242378504814319,0.00494031029599342
"19646","Stip1","S100a6",-0.2424048308463,0.00493547978134236
"11245","Stip1","Syne1.1",-0.242432511278903,0.00493040530464602
"22283","Stip1","Ldoc1",-0.242725823404942,0.00487692015978893
"3731","Stip1","Dnajc19",-0.242879699658625,0.0048490689975372
"4406","Stip1","Egln1",-0.243282548485202,0.00477682697252542
"18468","Stip1","Nprl2",-0.243308753172671,0.00477216126533371
"10024","Stip1","Nr2f6",-0.243346594970409,0.00476543078154855
"12947","Stip1","Dab2",-0.243593143518085,0.00472178755015075
"642","Stip1","Enpep",-0.243682843766403,0.00470599804623619
"9907","Stip1","Tas2r113",-0.243843776290407,0.00467778824738106
"706","Stip1","Mea1",-0.243884354689215,0.00467069920770662
"169","Stip1","Rpl36",-0.243907489151663,0.00466666192547532
"13559","Stip1","Acsl6",-0.24414071560933,0.00462613481244452
"9720","Stip1","Rpl32",-0.244624938137708,0.00454299731149063
"12450","Stip1","Tmem126a",-0.244625030012473,0.0045429816650304
"4778","Stip1","Gsk3b",-0.244629698728747,0.00454218663662792
"4007","Stip1","Rps7",-0.244755097424489,0.00452087924456028
"11034","Stip1","Igsf5",-0.244809330787261,0.0045116918230043
"8327","Stip1","Mki67",-0.244859035165556,0.00450328632308777
"8947","Stip1","9130008F23Rik",-0.245161661540291,0.00445241116908819
"9404","Stip1","Fry",-0.245787337448279,0.0043488567958067
"19111","Stip1","Mtch1",-0.2461947422096,0.00428259351256012
"740","Stip1","Gpx4",-0.246215284599399,0.00427927644334805
"19817","Stip1","2310030G06Rik",-0.246372649190076,0.00425394239419624
"15910","Stip1","Lgals4",-0.246751946552231,0.00419343123172585
"5060","Stip1","Sva",-0.246779204133642,0.00418911256864272
"7660","Stip1","Actn1",-0.246865471461799,0.00417547073486283
"15126","Stip1","Rpl31",-0.246989620870227,0.00415590835742857
"18346","Stip1","Snrpg",-0.247312274092494,0.0041054513222315
"3305","Stip1","Rplp1",-0.247349778411683,0.00409962212964876
"9124","Stip1","Nipsnap3b",-0.247417978841028,0.00408904094910718
"17428","Stip1","Mzt2",-0.24781134732556,0.00402848728096106
"19997","Stip1","2900026A02Rik",-0.247988323970986,0.00400150755987305
"8604","Stip1","Gm10012",-0.248159775002064,0.0039755249620176
"2248","Stip1","Naca",-0.248238297027671,0.00396367595305412
"5726","Stip1","Ptk6",-0.248842554896233,0.00387354856275316
"12952","Stip1","Grhl1",-0.249014665102835,0.00384821660019952
"3243","Stip1","Dmxl2",-0.249285743404573,0.0038086196602752
"20018","Stip1","Rnf5",-0.249298037649632,0.003806832522239
"9719","Stip1","Myl9",-0.24951559426889,0.00377533201749744
"17677","Stip1","Ifitm3",-0.249550314139765,0.00377032657454793
"4156","Stip1","Pacsin2",-0.249990627873433,0.00370736328876515
"22240","Stip1","AA467197",-0.250283487733252,0.00366601024861666
"12911","Stip1","Ndufa2",-0.250438643889677,0.00364426997231366
"20651","Stip1","Sec61b",-0.25052632399495,0.00363203566514658
"139","Stip1","Mosc2",-0.250539399345205,0.00363021438335388
"19107","Stip1","Ube2d2",-0.250812112609878,0.00359241446927956
"16390","Stip1","Rpl7a",-0.251073806434601,0.00355647502866551
"2479","Stip1","Tmem194",-0.251269799987826,0.00352977056882981
"391","Stip1","Rbp4",-0.251311105432974,0.00352416569121953
"9415","Stip1","Lrrc8d",-0.251370555161346,0.00351611280403606
"2960","Stip1","Lsm5",-0.251372377350803,0.00351586623718239
"11227","Stip1","Chst2",-0.251390085539048,0.00351347088983313
"4337","Stip1","Basp1",-0.251814340965467,0.00345651988244161
"15880","Stip1","Hist1h4f",-0.252013065266053,0.00343013035471719
"13044","Stip1","Zfp703",-0.252163040665127,0.0034103346055266
"7815","Stip1","Tnfrsf11a",-0.252330274213143,0.00338838217573359
"17510","Stip1","Atp6v1g1",-0.252331844200855,0.00338817669038192
"1633","Stip1","Atp11a",-0.252358860730246,0.0033846424313112
"16470","Stip1","Polr2f",-0.252380307608687,0.00338183914783187
"2783","Stip1","Dlg3",-0.253003759269181,0.00330125670125058
"13336","Stip1","Fmnl3",-0.253107114518324,0.00328806615005748
"3606","Stip1","Tomm6",-0.253244179903767,0.00327064659662445
"5862","Stip1","Rab25",-0.253375155519066,0.00325407867981575
"21290","Stip1","Trpm6",-0.253623685778897,0.00322284818496424
"2499","Stip1","Bex1",-0.254145364822066,0.003158170103841
"6305","Stip1","Gm6498",-0.254195915437027,0.00315196538367941
"22128","Stip1","Tceal3",-0.254643484848175,0.00309750679069351
"9827","Stip1","H2-Ea-ps",-0.25468930234516,0.0030919800152361
"8695","Stip1","Prr5",-0.254868508931538,0.00307044833135596
"7051","Stip1","Rps13",-0.255142508366126,0.00303778851172221
"3566","Stip1","Pgk1",-0.255535666066752,0.00299147245578107
"13977","Stip1","Slc35d1",-0.255557497202713,0.00298891939371779
"4691","Stip1","Abhd14a",-0.255797670495507,0.0029609615463655
"1177","Stip1","Arhgap27",-0.255876959418529,0.00295178368229334
"653","Stip1","Serpinb6e",-0.25592427017,0.00294631959145292
"10972","Stip1","Gbp2",-0.256006763345322,0.00293681397344008
"8027","Stip1","BC100530",-0.25624928248737,0.00290902869666342
"21341","Stip1","Fgd5",-0.256349961440478,0.00289756379790493
"8293","Stip1","Trio",-0.256444324294333,0.00288685517802026
"15011","Stip1","Txn1",-0.256487839410131,0.00288192897471588
"17687","Stip1","Plcd3",-0.256531399919438,0.00287700523069689
"2133","Stip1","Fkbp1a",-0.256595437502235,0.00286978069717574
"13567","Stip1","Camk1",-0.256622938771946,0.00286668311201503
"12938","Stip1","Fbln1",-0.256777253785685,0.00284935784954165
"19109","Stip1","Uba52",-0.256906831142996,0.00283488298376973
"14506","Stip1","Ralgds",-0.257016398340371,0.00282269524003648
"20421","Stip1","Epn3",-0.257176576859304,0.00280496282919201
"2324","Stip1","Zdhhc17",-0.257369272074968,0.00278376397342493
"10132","Stip1","Ocln",-0.257524001538077,0.00276684663864466
"22053","Stip1","Cln6",-0.257560651811521,0.00276285310583401
"15014","Stip1","Mrpl42",-0.257600878547965,0.00275847586158019
"6982","Stip1","Hist1h4c",-0.257630307181029,0.0027552775725296
"16404","Stip1","Gata4",-0.257745864665672,0.00274275120549782
"20618","Stip1","Rps25",-0.257840369104558,0.00273254522713693
"5599","Stip1","Pdcd4",-0.258300877462959,0.00268330181041885
"19546","Stip1","Inpp5e",-0.258698067012172,0.00264147465672515
"463","Stip1","D4Bwg0951e",-0.25909220643823,0.00260055192892561
"19492","Stip1","Entpd8",-0.259286513555905,0.00258058901459703
"11075","Stip1","Rpl35",-0.259314148366203,0.00257776112072613
"12640","Stip1","Wdr1",-0.259410834345536,0.00256788919080071
"11864","Stip1","Ndufa11",-0.259570866224886,0.00255162452290706
"3229","Stip1","Fam5b",-0.259708453873794,0.00253771546530227
"7022","Stip1","Iffo2",-0.259795029680569,0.0025289984874897
"10284","Stip1","Satb1",-0.260051381582333,0.00250334594657413
"3152","Stip1","P2rx3",-0.260238145850924,0.0024848052844698
"2498","Stip1","Pipox",-0.260598085678878,0.00244942285702674
"16131","Stip1","Rn4.5s.5",-0.260785502920574,0.00243118056632405
"11905","Stip1","Flii",-0.260897408966134,0.00242034686260791
"2925","Stip1","Esyt2",-0.260946016580256,0.00241565474562713
"16730","Stip1","Fxn",-0.26098523268234,0.00241187519578849
"15724","Stip1","Ndufb8",-0.261065550486298,0.00240415106203836
"20625","Stip1","Stambp",-0.261173888014574,0.00239376773792304
"6539","Stip1","6430573F11Rik",-0.2613218842921,0.00237964900312081
"2878","Stip1","Eml4",-0.261754872582961,0.00233877392802669
"8803","Stip1","Lima1",-0.262009767807215,0.00231500947247554
"6602","Stip1","Rgs13",-0.262174892382293,0.00229973143759142
"13201","Stip1","Sptlc1",-0.262807524218409,0.00224203881549197
"17018","Stip1","Kdsr",-0.263081407057816,0.00221747129343538
"4176","Stip1","Ndufs4",-0.263117701891639,0.00221423398097495
"16004","Stip1","Dkk1",-0.263126774513876,0.0022134254188957
"4928","Stip1","Rnpep",-0.263187581553694,0.00220801312872366
"7954","Stip1","Fosl2",-0.263416481226194,0.0021877466543737
"17324","Stip1","Stradb",-0.263611630067822,0.00217060169143497
"22192","Stip1","Gm5531",-0.263685629156158,0.00216413234154969
"15639","Stip1","Slc46a1",-0.263764527079247,0.00215725396246754
"1806","Stip1","Pdzk1",-0.263908804063157,0.0021447270069674
"1859","Stip1","Spsb4",-0.264007662608228,0.00213618164249311
"10499","Stip1","Celf5",-0.264495647099547,0.0020944505046797
"1691","Stip1","Folr1",-0.264512715130706,0.00209300436191546
"6139","Stip1","S1pr5",-0.264888818144105,0.00206136672821552
"15233","Stip1","Rab11fip5",-0.265221976029988,0.00203370451013277
"2368","Stip1","Ranbp1",-0.265272992530258,0.00202949844473973
"22257","Stip1","C330021F23Rik",-0.2653140991769,0.00202611514070528
"17695","Stip1","Akap13",-0.26538767162225,0.00202007249144477
"7294","Stip1","Ndufa6",-0.265428589103454,0.00201671893647507
"18776","Stip1","Myd88",-0.265454387188706,0.00201460714827063
"10229","Stip1","Bcl2l2",-0.26547080169914,0.00201326452821211
"5675","Stip1","Csrp2",-0.265505913422992,0.00201039529966883
"6161","Stip1","Ndufb3",-0.265616216038089,0.00200140580200269
"15410","Stip1","Svep1",-0.26598448910738,0.00197165558872108
"8744","Stip1","Ndufa7",-0.266129747667322,0.00196003192975141
"1150","Stip1","Mir764",-0.266198793760241,0.00195452866202843
"14583","Stip1","Rps19-ps3",-0.266545620402612,0.00192709663267581
"11661","Stip1","Nrm",-0.266677324584841,0.00191677145581385
"11663","Stip1","Gpsm3",-0.266696374927926,0.00191528213544656
"18925","Stip1","Ptprd",-0.266866574284813,0.00190202280688788
"18373","Stip1","Bmyc",-0.267124822465734,0.00188206315525488
"8876","Stip1","H2-Bl",-0.267285735533518,0.00186972276195415
"21099","Stip1","Gatad1",-0.267436890300943,0.00185819770149419
"2863","Stip1","Marveld3",-0.267512929871115,0.00185242435442823
"13623","Stip1","Cdx2",-0.268297770467307,0.00179377957136174
"22034","Stip1","AU021092",-0.268631207145967,0.00176937910512608
"18777","Stip1","Gm2058.1",-0.269073074904148,0.00173750849394963
"14000","Stip1","Ccdc73",-0.270022382168074,0.00167079547931642
"4192","Stip1","Chka",-0.270108538955298,0.00166485757963393
"1692","Stip1","Nefl",-0.27040108399625,0.00164483839793228
"2488","Stip1","Rdh19",-0.270514190906973,0.00163715723942564
"3740","Stip1","Nid2",-0.270656994593909,0.00162750596190665
"1837","Stip1","Gprc5a",-0.270911365064369,0.00161044264556068
"15401","Stip1","Glipr2",-0.271164736693285,0.00159360829370338
"3986","Stip1","Trim2",-0.271188403714223,0.00159204403077576
"19203","Stip1","Atox1",-0.27142083040816,0.00157675594656997
"16183","Stip1","Hibadh",-0.271462004699124,0.00157406164119569
"20629","Stip1","Prame",-0.271809864390897,0.00155146557393077
"8424","Stip1","Olfr860",-0.272089056270896,0.00153354401735978
"4757","Stip1","Csda",-0.2721542937179,0.00152938362962011
"11006","Stip1","Akr1b10",-0.272194486152901,0.00152682555574164
"7693","Stip1","Zscan30",-0.272610485458109,0.00150057689356226
"4039","Stip1","Rpl27",-0.272758961092899,0.00149130836071672
"12957","Stip1","Arpc4",-0.27302311160358,0.00147494766130748
"4951","Stip1","Marveld2",-0.273165311956771,0.0014662080460219
"3456","Stip1","Olfr403",-0.273187887214797,0.001464824920612
"3552","Stip1","Olfr155",-0.273187887214797,0.001464824920612
"5139","Stip1","Mir377",-0.273187887214797,0.001464824920612
"6729","Stip1","Fscn2",-0.273187887214797,0.001464824920612
"7031","Stip1","Adipoq",-0.273187887214797,0.001464824920612
"7607","Stip1","Rnf133",-0.273187887214797,0.001464824920612
"11162","Stip1","Olfr181",-0.273187887214797,0.001464824920612
"13132","Stip1","Hs3st2",-0.273187887214797,0.001464824920612
"13267","Stip1","Sypl2",-0.273187887214797,0.001464824920612
"15275","Stip1","1700034I23Rik",-0.273187887214797,0.001464824920612
"17124","Stip1","Vmn1r100",-0.273187887214797,0.001464824920612
"19494","Stip1","Olfr857",-0.273187887214797,0.001464824920612
"20755","Stip1","Mir450-2",-0.273187887214797,0.001464824920612
"21015","Stip1","Mir374",-0.273187887214797,0.001464824920612
"22120","Stip1","Wfdc6b",-0.273187887214797,0.001464824920612
"13911","Stip1","Slc9a10",-0.273187887214798,0.00146482492061199
"17488","Stip1","Izumo2",-0.273187887214798,0.00146482492061199
"11005","Stip1","Fmnl2",-0.273456160525205,0.00144847927384789
"14883","Stip1","Gulp1",-0.273498952448412,0.0014458874226214
"10451","Stip1","Cxadr",-0.273519517814735,0.00144464330897745
"526","Stip1","Il17re",-0.273787666839289,0.00142851050281139
"1275","Stip1","2610528J11Rik",-0.274125653352576,0.0014084099346319
"6563","Stip1","Ncan",-0.274699213945097,0.0013748884581772
"22666","Stip1","Trpv5",-0.2747595643942,0.00137140393349466
"9036","Stip1","Ptprf",-0.27481326051335,0.00136831038816983
"3911","Stip1","Hist1h4b",-0.274895698957435,0.00136357331769766
"3436","Stip1","Sct",-0.274900798292377,0.00136328079179951
"806","Stip1","Wbscr28",-0.274960231459394,0.00135987559551653
"9384","Stip1","Mir29a",-0.274960231459394,0.00135987559551653
"214","Stip1","Tnik",-0.274965837180717,0.00135955481881479
"10157","Stip1","Cgnl1",-0.275151932009416,0.00134894497905361
"13057","Stip1","Cebpa",-0.275593955772731,0.00132404581637762
"1548","Stip1","Lrrc19",-0.275647083217504,0.00132108154171545
"22822","Stip1","9230102O04Rik",-0.275810684664815,0.0013119912890995
"19602","Stip1","Susd2",-0.275844748718606,0.00131010576602491
"5939","Stip1","Cap1",-0.27640638030731,0.00127937242290451
"14258","Stip1","Ctsll3",-0.27685047751844,0.00125553807031952
"18872","Stip1","1810022K09Rik",-0.276959487043489,0.00124974989783769
"7631","Stip1","Atp5g2",-0.277266003410549,0.00123360481072604
"9889","Stip1","Clec9a",-0.277333098390515,0.00123009622598342
"3511","Stip1","Osbpl5",-0.27786278038612,0.00120271587770326
"8796","Stip1","Cdc14a",-0.278192429467111,0.00118595777798376
"20028","Stip1","Ppp1ca",-0.278256067521919,0.00118274732500952
"14545","Stip1","6720456B07Rik",-0.278309419697113,0.0011800618994504
"14476","Stip1","Hmgb2",-0.27847385130981,0.00117182039895928
"4048","Stip1","B4galt5",-0.278614900491138,0.00116479278058366
"15879","Stip1","Hist1h4n.1",-0.278807205295179,0.00115527342902978
"17911","Stip1","Slc19a3",-0.27890479817398,0.0011504696832365
"11237","Stip1","4933421E11Rik",-0.279095380265871,0.00114114137097695
"15654","Stip1","Rdh1",-0.279191558962782,0.00113646005274666
"16372","Stip1","Gm6762",-0.279296179189491,0.00113138778917798
"7189","Stip1","Ctbs",-0.279360909804189,0.00112825984681588
"231","Stip1","Cox7a2l",-0.279439990592791,0.00112444919400306
"18195","Stip1","Atp1b1",-0.279563659807299,0.00111851353899718
"6910","Stip1","Tmem214",-0.279821493008052,0.00110623050058574
"8514","Stip1","Atp6v0c-ps2",-0.279865586159691,0.00110414231336718
"14653","Stip1","Icmt",-0.279967402301166,0.00109933420792219
"3754","Stip1","Bri3",-0.280072724611656,0.0010943806743749
"4839","Stip1","Actr1a",-0.280081688880656,0.00109396000926416
"5160","Stip1","Gapdh",-0.28025732910436,0.0010857475267585
"2511","Stip1","Homer2",-0.280335552886458,0.00108210815823117
"4381","Stip1","Cd82",-0.280444988052721,0.00107703539149194
"17518","Stip1","Npc2",-0.280536736843566,0.00107279922613768
"3276","Stip1","Smpdl3a",-0.28075305732012,0.00106287165361224
"8875","Stip1","Gm11127",-0.28084692488232,0.00105858999368653
"15587","Stip1","Rtn1",-0.281180793252484,0.00104348848318632
"3166","Stip1","1700029G01Rik",-0.281719100786437,0.00101955427399703
"5251","Stip1","1500011H22Rik",-0.282099176587586,0.0010029590056418
"2846","Stip1","Slc7a7",-0.282406241235936,0.000989732543231963
"6580","Stip1","Pdk2",-0.282506077266403,0.00098546672896299
"2862","Stip1","Bex4",-0.2827539844592,0.00097494676981651
"21414","Stip1","D030040B21Rik",-0.282754489144176,0.000974925458721405
"17296","Stip1","Myh10",-0.283367662504608,0.00094934596860922
"8333","Stip1","Etv3",-0.283376454299523,0.000948983715674747
"1910","Stip1","Actr2",-0.283505401109698,0.000943685173243082
"6194","Stip1","Chrna1",-0.283584333900462,0.000940455133069227
"8493","Stip1","Capza2",-0.283743081172495,0.000933989607070268
"10151","Stip1","4933407C03Rik",-0.283775191020814,0.000932686783390792
"19200","Stip1","Sugt1",-0.283797540853321,0.000931780944770092
"15881","Stip1","Hist1h4d",-0.283835878866855,0.000930228981389633
"14240","Stip1","Rhbdl2",-0.283902377370644,0.000927542664667471
"7083","Stip1","Celf2",-0.284423055604044,0.000906753345779536
"8489","Stip1","Fam108c",-0.284851442153708,0.000889970011906735
"21986","Stip1","Ndufb6",-0.28502795403961,0.000883137806322249
"2781","Stip1","Pdlim5",-0.285339185917926,0.000871207994984448
"11199","Stip1","Ttll9",-0.285818604286542,0.000853120154538358
"20977","Stip1","Vcl",-0.285946048470519,0.000848370112823263
"9783","Stip1","Ostb",-0.286157481432239,0.000840543127767764
"652","Stip1","Scly",-0.286253502586491,0.000837010451745628
"17001","Stip1","Gchfr",-0.286512073493668,0.000827565049449655
"1497","Stip1","Pkp2",-0.287018240430834,0.000809357505245951
"3155","Stip1","Gca",-0.28738850050402,0.000796272213888216
"21734","Stip1","4930428E23Rik",-0.28794802960261,0.000776865887450505
"9187","Stip1","Gm10639",-0.288834650322867,0.000747001903613974
"5041","Stip1","Ak7",-0.289007857547383,0.000741292285296949
"20533","Stip1","Vgll3",-0.289147436285375,0.000736720380730263
"8979","Stip1","Cfl1",-0.289409779684475,0.000728197301869752
"625","Stip1","1190007F08Rik",-0.289903239179794,0.000712410518092152
"3191","Stip1","Olfr983",-0.290030114534908,0.000708402630819864
"4313","Stip1","Cables1",-0.290379164453185,0.000697483049117663
"1829","Stip1","Rnf144b",-0.290682833485906,0.000688109150492952
"3752","Stip1","Coil",-0.290813897202718,0.000684099243593513
"7826","Stip1","Slc6a8",-0.290873893315702,0.00068227082993367
"8861","Stip1","2310061I04Rik",-0.290931239684347,0.000680527366723285
"498","Stip1","Cycs",-0.291102071403463,0.000675357916571474
"20405","Stip1","Calm2",-0.291178074932525,0.000673069631997812
"20761","Stip1","Calm3",-0.291220657409198,0.000671790691704519
"15389","Stip1","Tpst2",-0.29146405338668,0.000664523197382895
"16574","Stip1","Epx",-0.291572202656383,0.000661317242765191
"13285","Stip1","Hectd1",-0.291884477981219,0.000652139832144688
"22873","Stip1","Gm6634",-0.291891185602708,0.000651943993563363
"18323","Stip1","1700093K21Rik",-0.291929588719739,0.000650823800160225
"5677","Stip1","Csrp1",-0.29280095344199,0.000625877399093069
"5079","Stip1","Rpl23a",-0.292839745847038,0.000624787527243043
"3282","Stip1","Mylpf",-0.293457830631704,0.000607656234065419
"20875","Stip1","Cox7c",-0.293871691387471,0.000596428035563508
"3868","Stip1","Iqsec1",-0.293919404590412,0.000595145904560931
"2160","Stip1","Gstm5",-0.29413719508589,0.000589325663785449
"14649","Stip1","Atp5g3",-0.294263166665332,0.000585983148801219
"9425","Stip1","Lactb",-0.294378573725817,0.00058293627237358
"15250","Stip1","Ndufa13",-0.294534825862614,0.000578834269542948
"15902","Stip1","Wipf1",-0.294929667631031,0.000568586793921159
"9066","Stip1","Car4",-0.295143327768205,0.000563111479377682
"17247","Stip1","Cand2",-0.295296864637895,0.000559206917371094
"6088","Stip1","Chchd1",-0.29598724496234,0.000541956118539609
"4882","Stip1","Hk2",-0.296129124902838,0.000538472184444033
